labels,notes,notes_len
1,29 31 34 36 38 34 31 36 36 33 29 34 29 31 34 36 38 34 31 36 29 36 38 29 31 34 36 38 34 31 36 36 33 29 34 29 31 34 36 38 34 31 36 29 36 34,46
1,43 45 36 36 36 38 41 41 41 43 41 43 48 41 50 48 45 48 41 41 43 41 41 38 45 41 48 45 43 38 41 45 43 41 38 36 41,37
1,44 46 44 44 43 41 39 41 44 46 44 44 43 41 39 36 36 37 39 41 43 44 43 41 39 37 29 41 39 37 36 37 34,33
1,26 28 31 33 35 31 35 33 33 33 33 33 31 31 28 28 26 28 31 33 35 38 35 33 33 33 33 33 31 31 35 35 40 40 40 40 38 38 35 33,40
1,48 46 46 48 46 46 55 53 51 46 48 46 46,13
1,47 47 47 47 45 47 45 43 47 50 52 52 52 50 52 50 47 43 45 47 47 47 47 45 47 45 43 45 47 45 43 40 40 40 43 43 45 43 43 45 47 47 47 47 45 47 45 43 47 50 52 52 52 50 52 50 47 43 45 47 47 47 47 45 47 45 43 45 47 45 43 40 40 40 43 43 45 43,78
1,40 40 47 47 47 47 40 47 45 45 38 38 45 45 45 45 38 43 43 43 40 40 43 43 43 43 47 45 45 45 45 45 43 45 47 40 40 47 47 47 47 40 47 45 45 38 38 45 45 45 45 38 43 43 43 40 40 43 43 43 43 47 45 45 45 42 42 38 40 40,70
1,42 44 45 40 37 44 42 39 35 35 44 42 40 39 37 39,16
1,39 44 44 39 44 42 39 39 42 46 46 46 42 39 40 40 40 39 37 40 39 39 39 37 37 35 35 44 42 39 37 42 39 39 44 44 39 44 42 39 39 42 46 46 46 42 39 40 40 40 39 37 40 39 39 39 37 37 35 35 44 44 42 39 44,65
1,41 39 34 32 32 29 27 29 32 32 32 32 29 27 29 34 34 36 32 29 36 32 29 34 32 29 37 37 32 29 32 29 34 34 27 31 29 31 32,39
1,47 50 50 50 47 50 52 52 47 45 43 43 45 50 47 47 50 50 47 50 52 52 47 45 43 38 45 47 45 43 40 40 43 43 45 45 50 47 47 50 52 50 52 50 47 45 47 43 45 43 45 43 40 45 47 45 43 45 45 45 45 47 52 50,64
1,35 35 44 44 44 42 44 40 42 37 42 37 40 40 42 40 32 37 32 35 37 35 32 30 30 28 30 40 37 35 35 37 40 40 42 40 42 37 40 42 42 40,42
1,37 37 35 33 35 33 30 33 35 37 42 40 37 35 35 33 35 37 35 33 35 37 28 25 28 30 32 35 33 30,30
1,35 35 35 35 35 35 33 31 30 28 35 35 35 35 35 38 36 35 33 31 35 35 35 35 35 35 33 31 30 28 31 31 28 31 31 31 31 35 33 35 35 35 35 35,44
1,31 36 38 40 36 36 31 31 36 38 43 38 40 38 36 35 36 35 36 40 35 31 36 43 38 36 38 36 31,29
1,39 38 38 38 39 41 41 36 36 41 39 39 39 41 39 39 38 34 43 43 43 41 39 41 41 34 36 38 39 39 41 39 38 36 39 38 38 38 39 41 41 36 36 41 39,45
1,39 44 44 44 44 44 42 44 46 44 44 44 42 39 39 39 39 39 37 39 32 44 44 44 44 44 42 44 46 44 44 44 42 39 39 39 39 39 37 39 42 39 37 37 37 39 37 35 39 42 32 44 44 44 44 44 46 44 42 39 42 39 37 37 37 37 35 39 34 34 34 34 30 32 32 32 32 30 32 34 32 39 44 44 44 44 44 42 44 46 44 44 44 42 39 39 39 39 39 37 39 32 44 44 44 44,106
1,26 35 33 35 35 33 31 33 30 26 26 26 28 31 31 31 28 31 33 26 35 33 35,23
1,37 39 46 44 44 42 34 37 39 41 42 46 49 42 44 46 47 49 47 46 44 39 39 37 39 42 46 44 42 44 37 39 46 44 44 42 34 37 39 41 42 46 49 42 44 46 47 49 47 46 44 42 39 46 49 44 46 44 46 42 39 42,62
1,48 48 48 43 46 48 50 48 51 51 51 48 46 48 46 43 48 48 48 48 48 41 43 41 38 38 38 36 34 36 38 36,32
1,39 39 51 51 50 48 46 39 39 38 39 48 48 48 48 46 43 46 46 43 43 44 46 43 39 48 46 43 41 41 39 39,32
1,50 47 45 45 45 45 45 48 40 43 40 45 47 45 43 45 48 45 52 45 52 50 50 50 48 50 50 52 50 48 50 50 50 50 52 43 45 50 47 45,40
1,31 35 38 38 40 40 35 35 33 33 31 31 28 28 35 36 36 36 35 35 35 33 35 36 33 33 35 36 36 36 36 35 36 38 35 35 33 31 31,39
1,32 30 32 33 35 28 27 28 30 32 32 23 25 28 28 23 21 25 27 28 32 33 30 32 30 32,26
1,46 44 42 44 44 46 47 46 46 44 46 42 42 47 49 51 49 42 49 47 46 44 42 44 46 44 42 44 44 46 47 46 51 53 44 42 42 42 42 47 49 51 49 42 49 47 46 44 42 42,50
1,32 25 28 30 28 30 32 30 28 30 32 32 35 37 40 37 35 37 35 25 32 35 30 32 25 32 30 28 30 32 30 28 35 32 32 35 37 37 35 32 28 32 30 30 28 30 28 25 32 37 37,51
1,38 45 38 45 38 43 41 43 41 40 36 33 43 43 43 41 45 43 43 36 40 33 36 38 38 38 45 38 45 38 43 41 43 41 40 36 33 43 43 43 41 45 43 43 41 40 33 36 38 38 39 46 39 46 39 44 42 44 42 41,60
1,45 52 50 50 48 43 52 50 52 50 48 45 43 50 48 50 45,17
1,34 32 32 32 32 34 32 39 41 37 29 32 32 29 32 34 34 36 34 34 34 32 37 37 34 37 34 37 34 32 29 32 32 29 32 34 36 34 34 34 32 37 37 37 37 34 34 37 39 44 44 44 44 41 39 37 37 37 34 37 34 37 39 39 39 39 39 37 41 39 41 41 41 41 39 37 37 37 39 37 34 32 32 32 32 34 32 39 41 37,90
1,38 41 41 38 41 43 41 34 34 34 34 34 36 38 39 38 31 34 34 39 38 36 34 36 38 41 41 38 41 43 41 34 34 34 34 36 38 39 38 31 34 34 34 36 38 34 34 34 31 36,50
1,29 36 36 36 34 36 34 32 31 29 27 29 24 27 29 29 32 29 29 34 32 34 36 31 31 29 27 24 27 29 29 36 36 36 34 36 34 32 31 29 27 29 24 27 29 29 32 29 34 34 32 34 36 39 39 39 39 36 44 43 41,61
1,41 43 45 45 45 45 45 45 43 45 45 45 45 45 48 48 46 50 50 48 50 50 48 52 52 52 50 48 43 45 45 45 43 45 45 48 46 45 43 41 43 43 41 43 41 43 41 43 45 45 45 45 45 45 43 45,56
1,36 35 31 28 36 35 35 33 35 33 31 31 28 31 28 31 28 31 28 33 33 31 30 36 35 31 28,27
1,39 35 32 35 39 40 39 35 44 42 42 42 35 44 44 42 39 37 37 39 40 42 42 42 46 44 44 42 39 40 40 39 39 35 30 37 39 44 42 39 40 40 39 37 35 30 30 37 35,49
1,32 30 27 37 35 35 39 35 37 32 30 39 35 39 35 37 32 30 37 39 39 39 39 39 39 37 39 37 30 30 27 32 35 35 37 35 35 34 37 32 30 25 23 32 32 32 33 32 32 30 27 37 35 32 32 30 35 33 33 32 32 30 30 28 30 23 25 27 23,69
1,39 37 36 36 36 34 36 32 41 43 44 44 43 41 43 39 41 43 44 44 43 41 39 41 32 29 32 34 34 36 34 32 34 39 37 36 36 36 34 36 34 32 41 43,44
1,44 44 44 36 34 44 44 39 34 36 44 44 34 36 36 41 44 44 36 39 37 44 44 41 44 46 44 44 44 34 32 34 32,33
1,25 25 37 25 32 25 37 37 37 37 37 36 25 32 25 37 25 32 25 25 27 27 27 27 27 25 29 27 25 37 25 32 25 37 37 37 37 37 36 25 32 25 25 37 37 37 37 25 32 32 32 29 27 25 27 29 27 25 25,59
1,41 43 45 43 45 43 45 48 43 41 43 50 48 50 48 45 48 45 48 50 53 50 48 45 48 45 45 45 43 43 41 43 45 41 43 45 43 45 43 45 48 43 41 43 50 48 50 48 45 48 45 48 50 53 50 48 45 48 45 45 45 43 43 41 43 45 41 40 38 36 38 36 33 36,74
1,35 37 37 40 37 35 37 32 37 35 35 37 35 32 35 35 37 30 30 32 28 30 28 30 28 25 23 32 30 32 35 28 25 23 32 30 32 35 28 37 35 37 40 32 35 37 30 32 23 25 23 25 28,53
1,37 37 39 41 41 41 41 41 39 41 44 44 44 39 44 46 48 48 49 49 49 49 41 41 49 48 46 44 44 44 44 46 49 49 37 37 46 44 46 41 37 39 41 42,44
1,41 44 46 46 46 46 44 46 46 46 46 46 46 41 44 32 34 32 41 32 34 32 39 32 34 32 37 37 39 37 39 37,32
1,45 45 42 42 40 40 38 40 38 40 42 45 42 45 45 42 42 40 40 38 40 42 45 45 42 42 40 38 45 45 47 42 40 38 45 45 45 45 45 47 38 40 42 40 40 38,46
1,39 47 47 42 47 47 42 47 47 42 47 47 42 47 47 42 44 39 47 47 42 47 47 42 47 47 42 47 47 42 47 47 47 49 51 52 49 44 52 49 44 51 49 44 51 49,46
1,48 48 50 45 43 43 41 43 45 43 43 41 43 45 43 43 41 41 45 43 43 41 43 45 43 43 41 43 45 43 43 41 41,33
1,43 41 39 43 43 46 43 41 43 43 46 43 48 48 48 46 43 41 43 36 43 41 43 36 36 43 41 43 34 43 41 39 44 44 44 44 46 43 43 41 43 41 39 43 46 46 48 43 43 46 43 48 48 48 46 43 41 43 43 41 43 36 43 41 43 34 43 41 39 44 44 44 46 43 43 41 43,77
1,39 42 47 47 47 47 44 42 42 42 42 42 37 35 37 37 37 37 37 42 39 39 42 47 47 47 47 44 42 42 42 42 42 37 35 37 37 37 39 37 35 32 35,43
1,40 37 35 33 37 35 33 35 37 38 43 42 42 43 42 42 40 40 42 40 40 38 38 38 38 38 38 38 40 38 38 37 38 37 37 35,36
1,45 48 45 50 48 50 48 43 45 38 41 38 45 43 43 41 38 48 48 48 45 43 45 45 45 43 41 41 45 48 45 50 48 50 48 43 45 45 48 45 53 53 53 50 48 45 38 41 38 45 43 43 41 38 48 48 48 45 48 50,60
1,46 46 46 45 43 45 41 41 41 38 38 36 34 34 34 36 36 34 38 41 41 38 34 34 34 36 36 36 34 34 31 38 38 36 29 39 39 39 38 34,40
1,42 40 42 42 42 40 42 42 37 39 40 40 40 42 40 37 39 42 40 42 42 37 40 42 44 42 40 42 44 44 44 44 47 42 44 32 35 40 39 37 35 37,42
1,59 57 55 55 54 55 57 54 55 57 54 55 59 60 59 55 55 57 59 59 55 55 54 57 55,25
1,41 41 43 45 45 43 45 50 43 41 40 41 43 43 41 43 48 41 41 41 43 45 45 43 45 50 43 41 40 41 43 43 41 43 48 41 41 41,38
1,39 39 44 44 46 44 39 44 44 42 40 42 40 40 42 44 44 42 35 42 40 39 37 35 37 39 39 44 44 46 46 44 39 44 44 42 40 42 40 35 35 35 39 37 34 35 34 32,48
1,41 41 44 41 48 46 44 43 43 43 41 39 41 36 41 41 41 36 34 36 34 34 34 34 34 32 34 39 41 36 41 44 41 48 46 44 43 43 43 41 39 41 39 41 44 44 44 41 41 46 48 46 46 41 43 43 43 41 39 41 41,61
1,51 50 51 50 51 50 51 53 48 50 53 57 55 50,14
1,21 21 21 21 18 25 23 21 23 28 25 25 16 18 18 16 18 21 23 21 18 21 23 23 23 23 21 25 25 28 30 30 28 25 23 21 23 28 25 25 25 16 18 18 16 23 21 25 23 21 20 18 21 21 21 21 21 18 25 23 21 23 28,63
1,36 43 41 43 41 39 39 39 39 38 36 34 36 36 48 46 48 46 43 41 41 41 41 39 36 38 36,27
1,30 33 35 37 30 30 33 35 37 40 37 35 28 33 35 37 28 28 33 35 37 40 37 33 33 35 37 30 30 33 35 37 40 37 35 33 35 37 35,39
1,28 28 30 33 37 35 33 35 30 33 37 37 37 40 42 40 37 35 33 35 37 40 40 40 40 37,26
1,37 39 42 42 39 37 39 42 37 39 37 39 37 32 37 35 42 44 47 44 42 44 47 47 44 47 44 39 44 42,30
1,24 29 33 36 33 31 29 29 29 29 26 24 24 29 33 36 36 36 38 36 36 33 31 29 31 38 36 33 36 36 36 38 36 33 31 29 31 26 24 26 29 33 31 33 29 33,46
1,35 40 40 40 37 39 35 37 40 40 40 42 39 37 35 39 37 35 37 35 32 37 35,23
1,25 25 33 33 33 33 30 30 30 28 28 25 30 30 30 30 30 33 28 25 25 25 33 33 33 35 37 35 35 35 33,31
1,33 32 32 32 39 40 39 40 39 35 28 28 37 37 33 25 27 27 27 28 28,21
1,33 30 37 37 37 37 37 37 37 33 35 35 30 30 30 33 33 30 30 33 30 33 30,23
1,36 38 38 38 40 36 45 43 45 48 45 45 40 41 43 41 38 38 46 46 45 43 40 41 43 43 45 45 45 43 45 48 45 45 40 41 41 43 38 38 46 46 45 46 45 41 41 43 41,49
1,31 24 24 27 29 31 29 29 22 22 27 26 24 27 29 31 31 31 31 29 27 29 29 29 31 34 34 34 31 29 31 31 24 24 27 29 31 29 29 22 22 27 26 24 27 29 31 31 31 31 29 27 29 29 29 31 34 34 34 38 36 31 39 39 36 38 39,67
1,42 47 47 47 45 42 40 40 40 38 40 45 42 42 40 38 42 43 35 37 38 40 33 33 42 40 38,27
1,48 41 50 48 48 46 45 43 36 43 45 46 36 48 46 45 43 43 41 38 41 41 36 43 41 45 41 41,28
1,37 37 35 33 35 37 30 37 35 33 35 35 37 40 32 30 28 30 35 32 28 33 33 30 33 37 35 35 35 28 30 35 35 35 40 35 32 30 28 30 35 30 28 37 37,45
1,48 47 48 48 48 47 48 48 47 48 48 48 47 47 48 50 48 47 45 45 43 36 45 43 41 43 44 45 47 47 45 47 48 36 45 47 48 47 47 47 48 50 48 47 45 45 43 36 45 43 41 43 44 45 47 47 45 47 48 36 45 47 48 47 47 47 48 50 48,69
1,36 36 38 40 43 43 43 40 43 45 45 43 45 45 45 43 40 43 45 48 48 48 48 48 45 45 48 45 45 45 43 40 43 40 38 38 38 36 33 36 38 38 38 40 43 45 45 43 40 36 38 43 43 43 40 43 45 45 43 45 45 45 43 40 43 45 48,67
1,30 30 30 32 39 39 39 37 35 37 37 39 39 37 35 32 35 30 39 42 42 39 42 44 42 39 37 35 37 37 37 35 37 39 44 39 42 42,38
1,45 42 47 42 47 47 47 45 45 47 47 47 47 40 42 42 47 47 47 45 47 42 45 42 40 38 40 40 40 40 42 40 42 45 42 42 42 45 42 47 47 40 40 40 40 42 45 45 38 40 35,51
1,39 41 41 44 46 49 48 46 39 37 41 49 48 46 39 37 39 41 39 37 34 39 37 39 41 39 37 37 34 42 44 41 39 37 34,35
1,50 55 50 46 48 45 46 48 48 53 51 50 48 46 43 45 46 39 45 46 48 50 48 46 45 46 48 46,28
1,41 41 41 45 48 48 48 48 50 50 50 53 48 46 46 46 50 45 45 45 45 43 43 43 43 48 41 41 41 41,30
1,30 30 28 25 28 30 32 33 32 28 25 30 30 28 25 28 30 32 33 32 28 30 30 30 28 32 32 33 32 33 35 33 37 35 33 30 37 32 28 30 35 33 30 33 35,45
1,42 42 40 35 33 35 40 37 35 37 40 42 37 35 40 37 42 44 40 35 33 35 40 42 37 35 37 40 37 28 35 28 32 30 30 37 35 35 33 35 40,41
1,39 46 46 39 46 46 44 42 41 41 41 39 37 39 41 39 39 39 39 39 41 39 39 37 34 30 30 30 27 39 37 35 34 34 39 41 39 39 37 39 34 39 39 34 32 30 32 32 34 32 32 34 37 46 46 41 39 37 39,59
1,38 38 38 38 38 40 42 40 35 38 38 38 38 38 40 42 40 42 40 40 40 40 40 42 45 42 40 38 35 38 38 40 40 40 38 35 35 42 40 38 38 38 38 38,44
1,38 40 42 40 38 40 38 40 38 40 42 33 32 33 35 33,16
1,36 34 36 39 41 39 34 34 34 39 41 39 41 41 41 41 39 44 41 41 39 36 41 39 39 36 34 36 37 39 39 39 39 39 36 43 43 44 46 46 44 41 44 44 46 48 46 44 39 41 44 41 39 41 44 41 39 44 46 48 46 39 44 46 48 48 48 48 48 51 53 51 51 48 51 46 44 44 41 39 46 48 51,83
1,41 41 41 45 48 48 48 48 50 50 50 53 48 46 46 46 50 45 45 45 45 43 43 43 43 48 41 41 41 41,30
1,36 41 43 44 43 44 44 43 41 41 41 39 39 41 36 36 41 43 44 43 44 44 43 41 41 39 39 44 43 41 41 44 44 44 43 41 39 41 39 39 41 36 44 44 44 48 46 46 39 44 44 44 46 44 44 43,56
1,29 31 38 36 34 36 31 29 34 33 31 31 29 22 29 26 26 29 31 34 41 38 36 34 36 34 36 38 36 38 36 34 33 36 34,35
1,42 42 50 49 49 47 49 42 42 45 47 45 47 38 40 42 40 42 43 43 43 43 42 40 38 40 42 38 47 49 50 47 49 42 42 50 49 49 47 49 42 42 45 47 45 47 38 40 42 40 42 43 43 43 43 42 40 38 40 42 38 47 49 50 47 49 47 46 47,69
1,38 34 36 43 43 48 48 46 48 46 46 43 43 43 48 48 46 48 46 46 43 41 41 39 41 41 39 41 46 48 43 43 43 48 48 46 48 46 46 43 43 46 41 41 41 39 41 43 46 43 36 38 39 39 41 38 38 38 34 38 36,61
1,39 36 37 39 46 46 43 44 44 44 43 39 39 43 41 41 39 41 39 41 39 36 36 37 39 39 39 39 46 46 48 44 44 43 39 39 43 41 46 46 46 43 44 48 48 48 48 48,48
1,45 45 50 38 40 42 40 33 38 40 45 42 35 38 40 35 33 33 42 45 42 40 38 40 42 40 38 40 38,29
1,38 38 38 40 40 43 40 38 38 40 35 40 38 38 35 33 35 28 38 38 38 40 35 33 38 38 40 35 33 28 35 38 38 38 40 43 43 40,38
1,37 39 42 44 46 44 42 44 44 44 42 39 37 39 42 44 46 49 46 46 44 39 42 44 37 39 42 44 46 44 42 44 44 44 42 39 37 39 42 44 46 49 46 46 44 44,46
1,42 44 46 46 46 46 44 42 42 41 39 39 46 44 46 44 44 42 42 39 37 42 44 46 46 46 46 44 42 42 41 39 39 46 44 44 42 44 42 39 44 42 42,43
1,47 49 47 45 42 49 49 52 49 47 49 47 52 54 49 47 49 52 54 52 49 52 47 49 47 45 47 49 52 42 42 45 47 49 42 47 49 42 40 42,40
1,37 39 40 39 37 39 35 37 35 33 35 32 37 39 40 39 37 39 35 42 42,21
1,33 36 41 41 40 38 36 38 41 33 31 29 29 29 29 41 38 36 33 31 29 31 33 36 41 41 40 38 36 38 41 33 31 29 29 29 29 41 38 36 33 31 29 29,44
1,37 42 39 39 44 47 46 44 44 44 44 46 46 46 44 42 42 39 37 39 35 44 42 39 37 39 47 46 44 44 44 44 46 46 46 44 42 39 42 44 40 47 46 44 42 44,46
1,48 48 43 46 48 48 43 46 48 46 43 41 43 36 39 41 41 36 39 41 41 41 39 41 46 43 41 43 43 46 48 48 43 46 48 48 43 46 48 46 43 41 43 36 39 41 41 36 39 43 41 41 39 41 43 46 34 36,58
1,49 49 49 59 58 56 54 49 56 54 53 51 46 51 51 51 51 51 54 49 44 46 47 47 47 47 47 49 46 44 49 49 49 59 58 56 54 49 56 54 53 51 46 51 51 51 51 51 54 49,50
1,30 39 39 40 42 42 40 40 39 39 37 37 35 39 39 39 44 44 42 42 39 42 47 47 47 47 46 42 42 47 47 49 47 47 44 44 47 49 42 42,40
1,30 28 30 35 30 26 28 30 28 28 26 28 30 28 30 35 35 38 37 38 33 33 33 30 35 33 35 35 37 38 37 33 33 33 33 33 33 33 35 28 30 26 28 30 23 23 30 30 26 28 35 35 35 35 35 35 37,57
1,43 41 40 38 38 36 38 36 38 41 45 41 43 45 43 45 43 45 48 45 43 48 45 41 43 43 43 43 41 43 38 38 40 41 40 41 40 41 48 43 38 41 45,43
1,20 23 27 25 27 30 23 25 23 20 20 32 30 27 30 23 27 25 25 27 30 32 27 30 27 23 20 30 27 25 27 20 23 30 32 39 39 39 37 39 27 30 30 32 35 35 37 35 32 30 27 30 30 32 35 35 35 35 32 30 39 37 37 37 39 37 35 39 39 37 30 32 39 39 39 37 39 27 30 30 32 35 35 37 35 32 30 27 30 30 32 35 35 35 32 30 39 37 37 37 39 37 35 32 37 35,106
1,37 44 46 49 46 44 46 49 51 49 49 49 56 54 54 54 46 46 51 49 37 44 46 49 46 49 51 53 51 49 46 42,32
1,30 32 32 32 32 32 32 39 39 37 35 37 39 39 32 32 32 32 37 37 35 32 35 37 37 39 39 39 39 44 44 42 39 39 42 32 37 37 37 35 39 39 30 27 30 32,46
1,58 56 58 56 54 56 54 53 54 53 51 53 46 51 53 54 54 54 53 54 56 56 56 54 56 58 58 56 58 56 54 56 56 58 59 58 56 59 58 51 51 53 54 53 51 54 53 54 56 54 53 56 54 56 54 51,56
1,37 37 37 37 40 39 37 37 39 37 35 37 35 32 35 37 37 37 37 37 37 35 37 39 39 37 35 39 39 42 44 42 39 37 35 37 39 37 35 34 32 32 34 35 35 39 37 34 32 30 32 34 35 37 39 39 42 44 42 39 37 35 37 39 37 35 34 32 32 34 35 35 39 37 35 34 32,77
1,44 44 44 44 44 44 44 44 44 44 39 42 44 44 42 44 44 44 44 44 44 44 44 44 44 39 42 44 44 42 44 44,32
